Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
INN31141,2,0,1,3,Meal Plan 1,0,Room_Type 1,58,2018,4,11,Online,0,0,0,99.45,0,Not_Canceled
INN22207,1,0,2,1,Meal Plan 1,0,Room_Type 1,12,2018,1,24,Corporate,1,0,1,66,1,Not_Canceled
INN13659,3,0,2,1,Meal Plan 1,1,Room_Type 4,14,2018,6,12,Online,0,0,0,159.33,2,Not_Canceled
INN33685,2,0,2,3,Meal Plan 1,0,Room_Type 4,80,2018,9,17,Online,0,0,0,149.4,2,Not_Canceled
INN24157,3,0,2,2,Meal Plan 1,0,Room_Type 4,43,2018,8,5,Online,0,0,0,168.3,2,Not_Canceled
INN08285,2,0,1,2,Meal Plan 1,0,Room_Type 1,26,2018,10,3,Online,0,0,0,153,2,Not_Canceled
INN06554,2,0,0,3,Not Selected,1,Room_Type 1,42,2018,3,24,Online,0,0,0,115.8,1,Not_Canceled
INN24179,2,0,0,3,Not Selected,0,Room_Type 1,64,2018,4,21,Online,0,0,0,94.5,0,Not_Canceled
INN08381,2,1,0,3,Meal Plan 1,0,Room_Type 1,15,2018,3,24,Online,0,0,0,165.67,2,Not_Canceled
INN01023,2,0,2,3,Meal Plan 1,0,Room_Type 1,359,2018,10,14,Offline,0,0,0,78,1,Not_Canceled
INN29647,2,0,0,3,Meal Plan 1,0,Room_Type 1,34,2017,10,15,Online,0,0,0,125,1,Not_Canceled
INN03929,1,0,0,2,Meal Plan 1,0,Room_Type 1,192,2018,6,24,Offline,0,0,0,95,0,Not_Canceled
INN23012,2,1,0,2,Meal Plan 1,0,Room_Type 1,141,2018,9,23,Online,0,0,0,147.6,1,Not_Canceled
INN06782,3,0,1,3,Meal Plan 1,0,Room_Type 4,118,2018,10,27,Online,0,0,0,96.78,1,Not_Canceled
INN13413,2,0,2,2,Meal Plan 2,0,Room_Type 1,47,2018,8,14,Online,0,0,0,170.1,1,Not_Canceled
INN33387,2,1,2,2,Meal Plan 1,0,Room_Type 1,171,2018,8,6,Online,0,0,0,114.75,2,Canceled
INN20287,2,0,0,1,Not Selected,0,Room_Type 1,9,2018,4,19,Online,0,0,0,89,0,Canceled
INN13229,2,0,0,2,Not Selected,0,Room_Type 1,220,2018,9,2,Online,0,0,0,85.5,0,Canceled
INN03583,2,0,0,2,Meal Plan 1,0,Room_Type 1,17,2017,10,16,Offline,0,0,0,48,0,Not_Canceled
INN00581,2,0,1,1,Not Selected,0,Room_Type 1,25,2018,10,3,Online,0,0,0,129,1,Canceled
INN01398,2,0,0,1,Not Selected,0,Room_Type 1,3,2018,1,8,Online,0,0,0,67.5,0,Not_Canceled
INN30643,2,0,1,0,Meal Plan 1,0,Room_Type 1,1,2018,3,28,Online,0,0,0,101,0,Not_Canceled
INN25298,3,0,0,3,Meal Plan 1,0,Room_Type 4,236,2018,9,22,Online,0,0,0,159.3,0,Canceled
INN18085,2,0,2,3,Meal Plan 1,0,Room_Type 1,32,2018,1,1,Offline,0,0,0,60,1,Not_Canceled
INN00964,2,0,1,2,Meal Plan 2,0,Room_Type 1,418,2018,9,26,Online,0,0,0,107,0,Canceled
INN29669,2,0,0,3,Meal Plan 2,0,Room_Type 1,36,2017,10,13,Offline,0,0,0,112,0,Not_Canceled
INN36182,1,0,1,2,Meal Plan 1,0,Room_Type 5,220,2018,10,3,Corporate,0,0,0,106,0,Canceled
INN14233,2,0,0,2,Meal Plan 2,0,Room_Type 1,30,2017,9,30,Offline,0,0,0,121,0,Not_Canceled
INN11824,2,0,0,2,Meal Plan 1,0,Room_Type 1,65,2018,11,18,Offline,0,0,0,75,0,Not_Canceled
INN26323,3,0,1,1,Meal Plan 1,0,Room_Type 4,14,2018,6,20,Online,0,0,0,177,0,Canceled
INN35079,2,0,2,8,Not Selected,0,Room_Type 1,7,2018,12,13,Online,0,0,0,74.8,1,Not_Canceled
INN03258,3,0,0,3,Meal Plan 1,0,Room_Type 4,55,2018,12,8,Online,0,0,0,101.38,1,Not_Canceled
INN18436,1,0,1,1,Meal Plan 1,0,Room_Type 4,5,2018,9,12,Aviation,1,2,1,110,0,Not_Canceled
INN08133,2,0,1,2,Meal Plan 1,0,Room_Type 1,338,2018,10,7,Offline,0,0,0,90.67,1,Not_Canceled
INN25129,1,0,1,2,Meal Plan 1,0,Room_Type 1,0,2018,5,9,Corporate,1,0,2,95,0,Not_Canceled
INN15156,2,1,2,1,Meal Plan 1,0,Room_Type 1,4,2018,11,19,Online,0,0,0,128.67,3,Not_Canceled
INN15777,2,0,1,0,Not Selected,0,Room_Type 1,49,2018,7,11,Online,0,0,0,93.15,0,Canceled
INN01322,2,0,1,3,Meal Plan 1,0,Room_Type 1,13,2017,9,3,Offline,0,0,0,84,1,Not_Canceled
INN29734,2,0,0,1,Meal Plan 1,0,Room_Type 1,8,2018,11,5,Offline,0,0,0,130,0,Not_Canceled
INN29362,2,0,2,5,Meal Plan 1,0,Room_Type 1,101,2018,4,9,Online,0,0,0,70.99,2,Not_Canceled
INN31756,2,0,0,3,Meal Plan 1,0,Room_Type 1,73,2017,11,26,Offline,0,0,0,38.67,0,Not_Canceled
INN13764,1,0,2,1,Meal Plan 1,0,Room_Type 1,116,2018,2,28,Offline,0,0,0,76,0,Not_Canceled
INN32285,2,1,0,1,Meal Plan 1,0,Room_Type 1,13,2018,10,26,Offline,0,0,0,109.5,1,Not_Canceled
INN24274,2,1,0,3,Meal Plan 1,0,Room_Type 1,7,2018,3,24,Online,0,0,0,174.67,2,Not_Canceled
INN33186,2,0,2,0,Meal Plan 1,0,Room_Type 5,5,2018,5,22,Offline,0,0,0,119,0,Not_Canceled
INN25689,1,0,0,2,Not Selected,0,Room_Type 1,1,2018,7,5,Online,0,0,0,99.33,1,Not_Canceled
INN08666,2,0,0,1,Not Selected,0,Room_Type 1,100,2018,11,12,Online,0,0,0,79.2,1,Not_Canceled
INN18759,1,0,1,2,Meal Plan 1,0,Room_Type 1,0,2018,6,6,Offline,0,0,0,110,1,Not_Canceled
INN21577,2,0,1,4,Meal Plan 1,0,Room_Type 1,27,2017,10,19,Online,0,0,0,126,1,Not_Canceled
INN17305,2,0,2,5,Not Selected,0,Room_Type 1,55,2018,11,11,Online,0,0,0,74.8,1,Canceled
INN06134,2,0,2,2,Meal Plan 1,0,Room_Type 1,179,2018,9,30,Online,0,0,0,113.4,0,Canceled
INN20081,1,0,0,2,Meal Plan 1,0,Room_Type 1,7,2018,3,29,Online,0,0,0,95,0,Not_Canceled
INN14900,1,0,0,1,Meal Plan 1,0,Room_Type 4,10,2018,9,30,Online,0,0,0,195,2,Not_Canceled
INN23408,2,0,0,1,Meal Plan 1,0,Room_Type 1,1,2018,5,11,Offline,0,0,0,141,0,Not_Canceled
INN09908,2,0,1,2,Meal Plan 1,0,Room_Type 4,14,2018,6,3,Online,0,0,0,149.33,1,Not_Canceled
INN03209,2,2,0,1,Meal Plan 1,0,Room_Type 6,0,2017,8,21,Online,0,0,0,174,1,Not_Canceled
INN03838,2,0,0,4,Meal Plan 1,0,Room_Type 1,35,2018,8,30,Online,0,0,0,119,1,Not_Canceled
INN14799,1,0,0,2,Meal Plan 1,0,Room_Type 1,52,2018,11,3,Online,0,0,0,90,0,Canceled
INN06622,2,0,0,1,Meal Plan 1,0,Room_Type 1,36,2018,3,10,Online,0,0,0,81.9,2,Not_Canceled
INN03505,1,0,0,1,Meal Plan 1,0,Room_Type 1,119,2018,6,7,Offline,0,0,0,110,0,Not_Canceled
INN19337,2,0,0,3,Meal Plan 1,0,Room_Type 1,213,2018,6,7,Offline,0,0,0,130,0,Canceled
INN34878,1,0,1,2,Meal Plan 1,0,Room_Type 1,118,2018,6,6,Offline,0,0,0,110,0,Not_Canceled
INN22799,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,2018,11,1,Offline,0,0,0,110,0,Canceled
INN18001,2,0,2,2,Not Selected,0,Room_Type 1,66,2018,10,16,Online,0,0,0,108,1,Canceled
INN30279,2,1,0,3,Meal Plan 1,1,Room_Type 1,184,2018,8,2,Online,0,0,0,130.5,2,Canceled
INN12758,2,0,1,4,Meal Plan 1,0,Room_Type 1,90,2018,3,7,Online,0,0,0,73.95,0,Canceled
INN31367,1,0,1,1,Meal Plan 1,0,Room_Type 1,85,2018,7,25,Online,0,0,0,99.9,1,Not_Canceled
INN27559,2,0,0,1,Meal Plan 1,0,Room_Type 1,54,2018,11,24,Complementary,0,0,0,0,1,Not_Canceled
INN33654,1,0,1,2,Meal Plan 1,0,Room_Type 1,40,2018,11,28,Online,0,0,0,96,1,Not_Canceled
INN09468,1,0,1,2,Meal Plan 1,0,Room_Type 1,114,2018,7,1,Offline,0,0,0,75,0,Canceled
INN12999,2,0,0,2,Meal Plan 1,0,Room_Type 1,34,2017,10,13,Offline,0,0,0,82.8,0,Not_Canceled
INN29489,1,0,0,1,Meal Plan 1,0,Room_Type 1,75,2018,6,15,Corporate,1,1,6,65,0,Not_Canceled
INN33592,2,1,0,2,Meal Plan 2,0,Room_Type 1,2,2018,1,29,Online,0,0,0,162,1,Not_Canceled
INN16253,1,0,1,1,Meal Plan 1,0,Room_Type 4,23,2018,5,21,Online,0,0,0,156,0,Canceled
INN09324,2,0,0,2,Meal Plan 1,0,Room_Type 1,308,2018,11,25,Offline,0,0,0,52,0,Canceled
INN12238,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2017,8,7,Online,0,0,0,98,0,Not_Canceled
INN05506,3,0,2,4,Meal Plan 2,0,Room_Type 1,155,2017,9,16,Online,0,0,0,126.48,0,Canceled
INN11580,2,1,1,2,Meal Plan 1,0,Room_Type 1,52,2018,7,8,Online,0,0,0,132.9,0,Canceled
INN12240,3,0,1,3,Meal Plan 1,0,Room_Type 4,89,2018,7,18,Online,0,0,0,139.95,1,Canceled
INN17220,2,2,0,4,Meal Plan 1,0,Room_Type 6,100,2018,4,13,Online,0,0,0,154.7,1,Canceled
INN13275,2,0,0,2,Meal Plan 1,0,Room_Type 1,11,2018,1,1,Offline,0,0,0,61.5,1,Not_Canceled
INN29512,2,0,2,2,Meal Plan 1,0,Room_Type 1,134,2017,12,4,Offline,0,0,0,65,0,Not_Canceled
INN29117,2,0,2,3,Not Selected,0,Room_Type 1,54,2018,6,19,Online,0,0,0,72.77,1,Not_Canceled
INN22228,2,0,0,3,Meal Plan 1,0,Room_Type 1,76,2018,2,18,Online,0,0,0,80.3,0,Not_Canceled
INN32639,1,0,0,1,Meal Plan 1,0,Room_Type 1,14,2017,10,15,Offline,0,0,0,100,0,Not_Canceled
INN12556,2,0,1,2,Meal Plan 2,0,Room_Type 1,200,2018,9,19,Online,0,0,0,161.1,2,Canceled
INN16722,2,0,0,2,Meal Plan 1,0,Room_Type 1,13,2017,8,18,Online,0,0,0,90,2,Not_Canceled
INN32038,2,0,0,1,Meal Plan 1,0,Room_Type 1,47,2018,6,2,Online,0,0,0,126.9,1,Not_Canceled
INN22768,2,0,1,2,Meal Plan 1,0,Room_Type 1,290,2018,6,17,Offline,0,0,0,72,0,Canceled
INN03383,3,0,1,2,Meal Plan 1,0,Room_Type 1,88,2018,7,18,Offline,0,0,0,96.9,2,Not_Canceled
INN00631,2,0,0,3,Meal Plan 1,0,Room_Type 1,259,2018,5,5,Online,0,0,0,90,0,Canceled
INN02354,1,1,3,7,Not Selected,0,Room_Type 1,217,2018,12,5,Online,0,0,0,65.11,2,Not_Canceled
INN08784,1,0,1,5,Meal Plan 1,0,Room_Type 4,48,2018,3,15,Online,0,0,0,98.18,0,Canceled
INN30703,2,0,0,2,Not Selected,0,Room_Type 1,142,2018,7,1,Online,0,0,0,85.5,1,Not_Canceled
INN18427,1,0,0,3,Meal Plan 1,0,Room_Type 4,67,2018,5,31,Online,0,0,0,140.4,1,Not_Canceled
INN34706,1,0,0,1,Meal Plan 1,0,Room_Type 1,152,2018,1,20,Offline,0,0,0,71,0,Not_Canceled
INN11784,2,0,2,2,Meal Plan 1,0,Room_Type 1,56,2017,9,25,Offline,0,0,0,185,0,Not_Canceled
INN17630,2,0,1,0,Meal Plan 1,0,Room_Type 1,141,2017,9,20,Offline,0,0,0,90,0,Not_Canceled
INN34926,2,0,0,3,Meal Plan 1,0,Room_Type 4,144,2018,9,1,Online,0,0,0,149.4,2,Not_Canceled
INN11530,1,0,1,1,Not Selected,0,Room_Type 1,1,2018,9,5,Online,0,0,0,149,1,Not_Canceled
INN36018,2,0,1,1,Meal Plan 1,0,Room_Type 1,143,2018,8,13,Online,0,0,0,114.3,0,Canceled
INN05261,2,1,0,1,Meal Plan 1,0,Room_Type 1,23,2018,3,18,Online,0,0,0,109,2,Not_Canceled
INN26684,2,0,0,3,Not Selected,0,Room_Type 1,100,2018,4,27,Online,0,0,0,91.5,0,Canceled
INN18821,2,0,0,4,Meal Plan 1,0,Room_Type 1,29,2018,11,9,Online,0,0,0,150.06,1,Not_Canceled
INN04342,2,0,0,3,Meal Plan 1,0,Room_Type 1,16,2018,12,6,Online,0,0,0,104,0,Not_Canceled
INN10102,2,0,1,2,Meal Plan 1,0,Room_Type 1,3,2018,6,10,Offline,0,0,0,90.67,0,Not_Canceled
INN12877,2,0,2,2,Meal Plan 1,0,Room_Type 1,79,2018,7,9,Online,0,0,0,112.05,0,Canceled
INN14478,1,0,0,4,Meal Plan 1,0,Room_Type 5,13,2018,2,3,Corporate,0,0,0,86,0,Not_Canceled
INN33688,2,0,0,3,Meal Plan 1,0,Room_Type 1,30,2018,4,14,Online,0,0,0,111.3,0,Not_Canceled
INN06551,2,0,0,3,Meal Plan 2,0,Room_Type 1,11,2018,5,24,Offline,0,0,0,160,0,Not_Canceled
INN03949,2,0,0,2,Meal Plan 2,0,Room_Type 1,346,2018,9,13,Online,0,0,0,115,1,Canceled
INN31042,2,0,2,5,Meal Plan 1,0,Room_Type 6,3,2017,9,15,Online,0,0,0,212.29,1,Not_Canceled
INN22035,1,0,2,3,Meal Plan 1,0,Room_Type 4,23,2018,4,9,Online,0,0,0,129.2,0,Canceled
INN30097,2,0,1,2,Meal Plan 1,0,Room_Type 1,0,2018,10,10,Offline,0,0,0,90,2,Not_Canceled
INN06158,2,0,1,1,Not Selected,0,Room_Type 1,24,2018,9,26,Online,0,0,0,107.1,0,Canceled
INN04527,1,0,0,3,Meal Plan 1,1,Room_Type 1,4,2018,12,20,Corporate,1,0,1,67,1,Not_Canceled
INN14174,2,0,0,1,Meal Plan 1,0,Room_Type 4,1,2018,5,20,Online,0,0,0,176,1,Not_Canceled
INN26996,1,0,1,2,Meal Plan 1,0,Room_Type 1,167,2018,8,26,Online,0,0,0,96.3,0,Canceled
INN30335,3,0,1,0,Meal Plan 1,0,Room_Type 4,71,2018,9,11,Online,0,0,0,168.3,0,Not_Canceled
INN34333,2,1,0,2,Meal Plan 1,1,Room_Type 1,135,2018,8,2,Online,0,0,0,130.5,0,Not_Canceled
INN25641,2,0,1,3,Not Selected,0,Room_Type 1,33,2018,4,14,Online,0,0,0,99,0,Not_Canceled
INN17909,2,0,0,2,Meal Plan 2,0,Room_Type 1,292,2018,7,21,Offline,0,0,0,115,0,Canceled
INN21432,2,0,0,1,Meal Plan 1,1,Room_Type 1,20,2018,7,5,Online,0,0,0,160,1,Not_Canceled
INN15356,3,0,0,1,Meal Plan 1,0,Room_Type 4,69,2018,7,2,Online,0,0,0,150.3,0,Canceled
INN07058,2,0,0,2,Meal Plan 1,0,Room_Type 1,1,2017,9,9,Online,0,0,0,142,1,Canceled
INN06785,2,0,1,3,Meal Plan 1,1,Room_Type 1,61,2018,8,29,Online,0,0,0,107.1,0,Not_Canceled
INN30878,2,0,1,0,Meal Plan 1,0,Room_Type 1,17,2017,10,5,Online,0,0,0,126,1,Not_Canceled
INN03529,2,0,2,3,Meal Plan 1,0,Room_Type 1,29,2018,4,15,Online,0,0,0,102.8,1,Not_Canceled
INN01311,2,0,0,3,Not Selected,0,Room_Type 1,58,2018,5,17,Online,0,0,0,116.1,0,Canceled
INN10497,1,0,0,1,Meal Plan 1,0,Room_Type 1,7,2018,9,20,Online,0,0,0,143,3,Not_Canceled
INN26582,2,0,1,5,Meal Plan 1,0,Room_Type 1,15,2018,12,27,Offline,0,0,0,70,1,Not_Canceled
INN12810,2,1,2,2,Meal Plan 1,0,Room_Type 1,10,2018,2,13,Online,0,0,0,91,0,Not_Canceled
INN17519,1,0,0,2,Meal Plan 1,0,Room_Type 1,32,2018,11,8,Online,0,0,0,143.28,0,Canceled
INN26553,1,0,0,1,Meal Plan 2,0,Room_Type 1,221,2018,8,12,Offline,0,0,0,73,0,Not_Canceled
INN04827,2,0,2,1,Meal Plan 1,0,Room_Type 1,76,2018,6,19,Online,0,0,0,126.9,2,Not_Canceled
INN12010,1,0,0,2,Meal Plan 2,0,Room_Type 1,273,2017,7,17,Offline,0,0,0,87,0,Not_Canceled
INN06345,1,0,2,1,Meal Plan 1,0,Room_Type 1,163,2018,10,15,Online,0,0,0,115,0,Canceled
INN00413,1,0,0,1,Not Selected,0,Room_Type 1,37,2018,5,13,Online,0,0,0,116.1,0,Not_Canceled
INN10762,2,0,0,2,Not Selected,0,Room_Type 1,163,2018,12,2,Online,0,0,0,79.2,0,Canceled
INN34021,1,0,1,3,Meal Plan 1,0,Room_Type 1,0,2017,8,10,Online,0,0,0,114,0,Not_Canceled
INN12100,2,0,1,3,Meal Plan 2,0,Room_Type 1,210,2017,10,8,Offline,0,0,0,86,0,Canceled
INN05926,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,2,16,Online,0,0,0,85,0,Not_Canceled
INN18389,2,0,0,4,Meal Plan 1,0,Room_Type 1,26,2018,2,3,Online,0,0,0,89,1,Not_Canceled
INN14976,2,0,1,1,Meal Plan 1,0,Room_Type 1,27,2018,9,26,Online,0,0,0,111.2,0,Canceled
INN13111,2,0,1,2,Meal Plan 1,0,Room_Type 1,40,2018,10,10,Offline,0,0,0,85.5,0,Not_Canceled
INN35900,2,0,1,2,Meal Plan 1,0,Room_Type 1,66,2017,10,9,Offline,0,0,0,75,0,Canceled
INN07658,2,0,0,2,Meal Plan 1,0,Room_Type 4,33,2018,3,24,Online,0,0,0,140.4,0,Canceled
INN25471,2,0,1,1,Meal Plan 2,0,Room_Type 1,7,2018,5,21,Offline,0,0,0,112,1,Not_Canceled
INN04931,2,0,1,2,Meal Plan 1,0,Room_Type 1,55,2018,2,5,Online,0,0,0,59.28,1,Not_Canceled
INN13250,2,0,1,2,Meal Plan 1,0,Room_Type 1,12,2018,5,30,Online,0,0,0,100.87,0,Canceled
INN28582,3,0,0,2,Meal Plan 1,0,Room_Type 4,138,2018,8,18,Online,0,0,0,142.2,0,Canceled
INN27962,2,0,1,0,Meal Plan 1,0,Room_Type 1,208,2018,10,3,Online,0,0,0,83.85,0,Canceled
INN23808,2,0,0,1,Meal Plan 1,0,Room_Type 1,38,2018,1,23,Online,0,0,0,80.3,1,Not_Canceled
INN08807,2,0,0,4,Meal Plan 1,0,Room_Type 1,184,2018,8,9,Online,0,0,0,99.45,1,Canceled
INN20289,2,0,1,3,Meal Plan 1,0,Room_Type 1,192,2018,8,4,Online,0,0,0,99.45,0,Canceled
INN15893,1,0,1,0,Meal Plan 1,0,Room_Type 1,10,2018,6,27,Corporate,1,0,9,65,1,Not_Canceled
INN35425,2,0,2,2,Meal Plan 1,0,Room_Type 1,29,2018,9,9,Online,0,0,0,144.68,3,Not_Canceled
INN14352,2,1,0,2,Meal Plan 1,0,Room_Type 1,141,2018,9,23,Online,0,0,0,147.6,1,Not_Canceled
INN30051,2,0,1,0,Meal Plan 1,0,Room_Type 1,35,2018,8,1,Online,0,0,0,144.9,1,Not_Canceled
INN34950,2,0,0,2,Meal Plan 1,0,Room_Type 1,31,2018,2,4,Corporate,0,0,0,81.5,0,Not_Canceled
INN26893,2,0,2,2,Meal Plan 2,0,Room_Type 1,169,2018,4,22,Offline,0,0,0,106,0,Canceled
INN09831,1,0,0,1,Meal Plan 1,0,Room_Type 1,15,2018,2,19,Corporate,0,0,0,81,0,Not_Canceled
INN30857,2,0,1,2,Meal Plan 1,0,Room_Type 1,168,2018,4,22,Offline,0,0,0,85,0,Canceled
INN03574,2,0,0,3,Meal Plan 2,0,Room_Type 1,34,2017,9,23,Online,0,0,0,224.67,0,Canceled
INN18382,1,0,1,0,Meal Plan 1,0,Room_Type 1,36,2018,10,16,Online,0,0,0,107.1,1,Canceled
INN03352,2,1,2,4,Meal Plan 1,0,Room_Type 1,101,2018,4,9,Online,0,0,0,85.28,2,Not_Canceled
INN02776,1,0,0,3,Meal Plan 1,0,Room_Type 1,22,2018,2,4,Online,0,0,0,82.33,0,Canceled
INN11421,2,0,0,2,Meal Plan 2,0,Room_Type 1,102,2017,10,16,Offline,0,0,0,109,0,Not_Canceled
INN30910,2,0,0,1,Meal Plan 1,0,Room_Type 1,98,2018,5,19,Online,0,0,0,126.9,1,Not_Canceled
INN16916,3,0,2,3,Meal Plan 2,0,Room_Type 4,86,2018,9,25,Offline,0,0,0,182.53,0,Not_Canceled
INN04891,2,1,0,4,Not Selected,0,Room_Type 1,10,2018,3,2,Online,0,0,0,76.75,0,Not_Canceled
INN05806,1,0,2,1,Meal Plan 2,0,Room_Type 1,138,2017,8,22,Offline,0,0,0,72.5,0,Not_Canceled
INN30066,2,0,0,3,Meal Plan 1,0,Room_Type 1,304,2018,11,3,Offline,0,0,0,89,0,Canceled
INN34724,2,0,1,1,Not Selected,0,Room_Type 1,41,2018,4,4,Online,0,0,0,107.1,1,Canceled
INN22044,2,0,1,2,Meal Plan 1,0,Room_Type 4,95,2018,6,3,Online,0,0,0,137.4,3,Not_Canceled
INN03699,2,0,0,1,Meal Plan 1,0,Room_Type 1,8,2018,11,5,Offline,0,0,0,130,0,Not_Canceled
INN20980,2,0,1,2,Meal Plan 1,0,Room_Type 4,185,2018,12,16,Online,0,0,0,103.5,0,Not_Canceled
INN03473,2,0,1,4,Not Selected,0,Room_Type 1,3,2018,3,7,Online,0,0,0,90.6,0,Canceled
INN10956,2,0,1,1,Meal Plan 2,0,Room_Type 1,117,2018,12,24,Online,0,0,0,127.8,1,Canceled
INN18650,1,0,2,1,Meal Plan 2,0,Room_Type 1,3,2017,7,11,Offline,0,0,0,72.5,0,Not_Canceled
INN24307,2,0,0,0,Not Selected,0,Room_Type 1,22,2018,7,27,Online,0,0,0,0,1,Not_Canceled
INN24931,2,0,1,0,Meal Plan 1,0,Room_Type 5,151,2018,6,27,Offline,0,0,0,200,0,Canceled
INN26763,2,0,2,0,Meal Plan 1,0,Room_Type 1,150,2017,8,2,Online,0,0,0,76.5,1,Not_Canceled
INN31095,2,0,1,2,Meal Plan 1,0,Room_Type 1,121,2018,6,24,Offline,0,0,0,90,0,Canceled
INN14537,3,0,0,2,Meal Plan 1,0,Room_Type 4,111,2018,8,11,Online,0,0,0,155.7,1,Not_Canceled
INN19812,2,0,2,6,Not Selected,0,Room_Type 1,69,2018,9,1,Online,0,0,0,123.98,0,Canceled
INN10751,1,0,1,0,Meal Plan 1,0,Room_Type 4,4,2018,10,10,Aviation,0,0,0,110,0,Not_Canceled
INN24802,1,0,0,3,Meal Plan 1,0,Room_Type 1,71,2018,6,14,Offline,0,0,0,120,0,Not_Canceled
INN22847,2,0,0,1,Meal Plan 1,0,Room_Type 1,98,2018,5,7,Online,0,0,0,126.9,0,Canceled
INN12912,2,0,2,3,Meal Plan 1,0,Room_Type 1,27,2018,3,6,Offline,0,0,0,87,0,Not_Canceled
INN05547,2,0,0,2,Meal Plan 1,0,Room_Type 2,330,2018,10,14,Online,0,0,0,106.7,1,Canceled
INN17039,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2017,8,11,Online,0,0,0,99,0,Not_Canceled
INN23651,2,0,1,2,Meal Plan 1,0,Room_Type 1,3,2018,4,25,Online,0,0,0,131,1,Not_Canceled
INN29797,2,0,0,2,Meal Plan 1,0,Room_Type 1,29,2018,10,5,Online,0,0,0,152,2,Not_Canceled
INN24825,2,2,2,2,Meal Plan 1,0,Room_Type 6,175,2018,10,28,Online,0,0,0,162.9,0,Canceled
INN07594,2,0,1,2,Not Selected,0,Room_Type 1,20,2018,3,11,Online,0,0,0,97,1,Not_Canceled
INN30049,2,0,1,2,Not Selected,0,Room_Type 1,80,2018,3,25,Online,0,0,0,85.5,0,Canceled
INN25092,1,0,2,1,Meal Plan 1,0,Room_Type 1,2,2018,5,15,Corporate,1,0,2,65,0,Not_Canceled
INN04889,2,0,0,2,Meal Plan 1,0,Room_Type 1,70,2018,6,3,Offline,0,0,0,100,0,Not_Canceled
INN06250,2,0,1,1,Meal Plan 1,0,Room_Type 1,85,2018,6,4,Online,0,0,0,131.4,1,Not_Canceled
INN14446,2,0,0,3,Meal Plan 1,0,Room_Type 1,93,2017,12,30,Online,0,0,0,118.19,0,Not_Canceled
INN11256,1,0,0,3,Meal Plan 1,0,Room_Type 1,14,2017,9,15,Online,0,0,0,114,1,Not_Canceled
INN28829,2,0,2,1,Meal Plan 1,0,Room_Type 1,73,2018,11,12,Online,0,0,0,93.6,1,Not_Canceled
INN33325,2,0,1,2,Meal Plan 1,0,Room_Type 1,115,2018,6,6,Online,0,0,0,116.1,1,Not_Canceled
INN27015,3,0,2,2,Meal Plan 1,0,Room_Type 4,93,2018,12,25,Online,0,0,0,119,1,Not_Canceled
INN05985,1,0,1,2,Meal Plan 1,0,Room_Type 5,20,2018,1,4,Complementary,0,0,0,6,0,Not_Canceled
INN34591,2,0,2,1,Meal Plan 2,0,Room_Type 1,138,2017,8,22,Offline,0,0,0,94.5,0,Canceled
INN31159,2,0,2,1,Not Selected,0,Room_Type 1,21,2018,10,2,Online,0,0,0,129,1,Not_Canceled
INN25721,1,0,1,1,Meal Plan 1,0,Room_Type 4,5,2018,9,12,Aviation,0,0,0,110,0,Canceled
INN27191,1,0,0,1,Meal Plan 1,0,Room_Type 1,10,2018,5,7,Online,0,0,0,141,0,Canceled
INN11097,2,0,1,5,Meal Plan 1,0,Room_Type 1,142,2018,9,20,Online,0,0,0,129.6,1,Canceled
INN12462,2,0,0,4,Not Selected,0,Room_Type 1,93,2018,3,15,Offline,0,0,0,63.75,0,Not_Canceled
INN06990,2,0,0,3,Meal Plan 1,0,Room_Type 1,17,2017,10,1,Online,0,0,0,113.33,2,Not_Canceled
INN33765,2,0,2,1,Not Selected,0,Room_Type 1,60,2018,6,26,Online,0,0,0,95.1,0,Canceled
INN31557,2,0,0,3,Meal Plan 1,0,Room_Type 1,304,2018,11,3,Offline,0,0,0,89,0,Canceled
INN16071,2,0,0,1,Meal Plan 1,0,Room_Type 1,7,2018,6,30,Online,0,0,0,151,1,Not_Canceled
INN22397,1,0,0,2,Meal Plan 2,0,Room_Type 1,39,2017,8,14,Offline,0,0,0,87,0,Not_Canceled
INN18904,2,1,0,3,Meal Plan 1,0,Room_Type 4,27,2018,3,10,Online,0,0,0,111.33,2,Not_Canceled
INN06707,2,0,2,3,Meal Plan 1,0,Room_Type 1,41,2017,9,18,Online,0,0,0,74.4,0,Not_Canceled
INN21501,2,0,1,2,Not Selected,0,Room_Type 1,36,2018,11,25,Online,0,0,0,88,2,Not_Canceled
INN27770,2,0,2,0,Meal Plan 2,0,Room_Type 1,386,2018,10,23,Offline,0,0,0,115,1,Canceled
INN19115,2,2,0,2,Meal Plan 1,0,Room_Type 6,28,2018,9,13,Online,0,0,0,235.5,1,Not_Canceled
INN03467,2,0,2,2,Meal Plan 1,0,Room_Type 1,25,2018,7,1,Offline,0,0,0,72.25,0,Not_Canceled
